,name,artist,id,duration,popularity,genres,playlist,features,created_at
49,'I Keep Ticking On','The Harmaleighs',1Etp6DlUsn2P5im8f7J9HP,156360,52,"['folk-pop', 'pop folk']",Happy Folk,"[{""danceability"": 0.602, ""energy"": 0.771, ""key"": 3, ""loudness"": -4.494, ""mode"": 1, ""speechiness"": 0.04, ""acousticness"": 0.245, ""instrumentalness"": 0, ""liveness"": 0.107, ""valence"": 0.41, ""tempo"": 125.021, ""type"": ""audio_features"", ""id"": ""1Etp6DlUsn2P5im8f7J9HP"", ""uri"": ""spotify:track:1Etp6DlUsn2P5im8f7J9HP"", ""track_href"": ""https://api.spotify.com/v1/tracks/1Etp6DlUsn2P5im8f7J9HP"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/1Etp6DlUsn2P5im8f7J9HP"", ""duration_ms"": 156360, ""time_signature"": 4}]",1669560471.013701
48,'Good Times','The Lone Bellow',0C9uaJt51ytJgwiZpRYyGM,229960,48,"['deep new americana', 'indie folk', 'new americana', 'stomp and holler']",Happy Folk,"[{""danceability"": 0.6, ""energy"": 0.861, ""key"": 5, ""loudness"": -3.975, ""mode"": 1, ""speechiness"": 0.0572, ""acousticness"": 0.00616, ""instrumentalness"": 0, ""liveness"": 0.112, ""valence"": 0.318, ""tempo"": 110.05, ""type"": ""audio_features"", ""id"": ""0C9uaJt51ytJgwiZpRYyGM"", ""uri"": ""spotify:track:0C9uaJt51ytJgwiZpRYyGM"", ""track_href"": ""https://api.spotify.com/v1/tracks/0C9uaJt51ytJgwiZpRYyGM"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/0C9uaJt51ytJgwiZpRYyGM"", ""duration_ms"": 229960, ""time_signature"": 4}]",1669560470.823223
47,'honey!','Mike Duhaime',29E0o3uJirAFyRyZGOaSgo,234000,34,[],Happy Folk,"[{""danceability"": 0.413, ""energy"": 0.591, ""key"": 2, ""loudness"": -10.381, ""mode"": 1, ""speechiness"": 0.0303, ""acousticness"": 0.193, ""instrumentalness"": 8.07e-05, ""liveness"": 0.217, ""valence"": 0.422, ""tempo"": 109.989, ""type"": ""audio_features"", ""id"": ""29E0o3uJirAFyRyZGOaSgo"", ""uri"": ""spotify:track:29E0o3uJirAFyRyZGOaSgo"", ""track_href"": ""https://api.spotify.com/v1/tracks/29E0o3uJirAFyRyZGOaSgo"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/29E0o3uJirAFyRyZGOaSgo"", ""duration_ms"": 234000, ""time_signature"": 4}]",1669560470.629598
46,'Thrift Store','Bowerbirds',73sQ8REIBnQfqg6ZHAgfoz,202756,39,"['chamber pop', 'indie folk', 'melancholia', 'north carolina indie', 'stomp and holler']",Happy Folk,"[{""danceability"": 0.501, ""energy"": 0.533, ""key"": 8, ""loudness"": -4.715, ""mode"": 1, ""speechiness"": 0.0384, ""acousticness"": 0.932, ""instrumentalness"": 0.00362, ""liveness"": 0.0642, ""valence"": 0.442, ""tempo"": 119.062, ""type"": ""audio_features"", ""id"": ""73sQ8REIBnQfqg6ZHAgfoz"", ""uri"": ""spotify:track:73sQ8REIBnQfqg6ZHAgfoz"", ""track_href"": ""https://api.spotify.com/v1/tracks/73sQ8REIBnQfqg6ZHAgfoz"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/73sQ8REIBnQfqg6ZHAgfoz"", ""duration_ms"": 202757, ""time_signature"": 4}]",1669560470.439189
45,'Celeste','Ezra Vine',23cj0rlc0UtTBaCg60VCkm,203309,53,"['folk-pop', 'nz pop']",Happy Folk,"[{""danceability"": 0.604, ""energy"": 0.841, ""key"": 1, ""loudness"": -5.145, ""mode"": 1, ""speechiness"": 0.0423, ""acousticness"": 0.0299, ""instrumentalness"": 0.00382, ""liveness"": 0.136, ""valence"": 0.578, ""tempo"": 138.976, ""type"": ""audio_features"", ""id"": ""23cj0rlc0UtTBaCg60VCkm"", ""uri"": ""spotify:track:23cj0rlc0UtTBaCg60VCkm"", ""track_href"": ""https://api.spotify.com/v1/tracks/23cj0rlc0UtTBaCg60VCkm"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/23cj0rlc0UtTBaCg60VCkm"", ""duration_ms"": 203310, ""time_signature"": 4}]",1669560470.254606
44,'In Your Arms','Chef'Special',3wJmcmAh2YAfDSKQR8o1XS,215269,57,"['dutch indie', 'dutch pop', 'dutch rock', 'folk-pop', 'nederreggae']",Happy Folk,"[{""danceability"": 0.669, ""energy"": 0.406, ""key"": 5, ""loudness"": -12.186, ""mode"": 1, ""speechiness"": 0.0501, ""acousticness"": 0.646, ""instrumentalness"": 1.27e-05, ""liveness"": 0.112, ""valence"": 0.362, ""tempo"": 92.964, ""type"": ""audio_features"", ""id"": ""3wJmcmAh2YAfDSKQR8o1XS"", ""uri"": ""spotify:track:3wJmcmAh2YAfDSKQR8o1XS"", ""track_href"": ""https://api.spotify.com/v1/tracks/3wJmcmAh2YAfDSKQR8o1XS"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/3wJmcmAh2YAfDSKQR8o1XS"", ""duration_ms"": 215269, ""time_signature"": 4}]",1669560470.068516
43,'Where Love Goes','Kai Mata',6e0TEaeQcwhS8ktu5q0AYX,253000,45,[],Happy Folk,"[{""danceability"": 0.824, ""energy"": 0.523, ""key"": 2, ""loudness"": -9.055, ""mode"": 1, ""speechiness"": 0.112, ""acousticness"": 0.725, ""instrumentalness"": 0.0124, ""liveness"": 0.119, ""valence"": 0.608, ""tempo"": 100.001, ""type"": ""audio_features"", ""id"": ""6e0TEaeQcwhS8ktu5q0AYX"", ""uri"": ""spotify:track:6e0TEaeQcwhS8ktu5q0AYX"", ""track_href"": ""https://api.spotify.com/v1/tracks/6e0TEaeQcwhS8ktu5q0AYX"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/6e0TEaeQcwhS8ktu5q0AYX"", ""duration_ms"": 253000, ""time_signature"": 4}]",1669560469.876423
42,'Here Comes The Light','Jamie Drake',1F3pjXDkAbTkrcIjUILwCr,227250,32,['la pop'],Happy Folk,"[{""danceability"": 0.706, ""energy"": 0.535, ""key"": 9, ""loudness"": -9.643, ""mode"": 1, ""speechiness"": 0.0347, ""acousticness"": 0.139, ""instrumentalness"": 0.00146, ""liveness"": 0.309, ""valence"": 0.687, ""tempo"": 116.001, ""type"": ""audio_features"", ""id"": ""1F3pjXDkAbTkrcIjUILwCr"", ""uri"": ""spotify:track:1F3pjXDkAbTkrcIjUILwCr"", ""track_href"": ""https://api.spotify.com/v1/tracks/1F3pjXDkAbTkrcIjUILwCr"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/1F3pjXDkAbTkrcIjUILwCr"", ""duration_ms"": 227250, ""time_signature"": 3}]",1669560469.687408
41,'By and By','Caamp',75nZ4W6quZhI55LKiqCXWh,280794,66,"['indie folk', 'stomp and holler']",Happy Folk,"[{""danceability"": 0.584, ""energy"": 0.474, ""key"": 9, ""loudness"": -7.981, ""mode"": 1, ""speechiness"": 0.0258, ""acousticness"": 0.796, ""instrumentalness"": 2.69e-06, ""liveness"": 0.115, ""valence"": 0.332, ""tempo"": 101.457, ""type"": ""audio_features"", ""id"": ""75nZ4W6quZhI55LKiqCXWh"", ""uri"": ""spotify:track:75nZ4W6quZhI55LKiqCXWh"", ""track_href"": ""https://api.spotify.com/v1/tracks/75nZ4W6quZhI55LKiqCXWh"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/75nZ4W6quZhI55LKiqCXWh"", ""duration_ms"": 280795, ""time_signature"": 4}]",1669560469.496595
40,'Passengers','Aoife O'Donovan',58GSV5f6YqrgpWOpAku2Ic,212255,52,"['boston folk', 'folk', 'indie folk', 'new americana', 'progressive bluegrass', 'stomp and holler']",Happy Folk,"[{""danceability"": 0.627, ""energy"": 0.346, ""key"": 2, ""loudness"": -15.77, ""mode"": 1, ""speechiness"": 0.0321, ""acousticness"": 0.587, ""instrumentalness"": 0.136, ""liveness"": 0.116, ""valence"": 0.418, ""tempo"": 133.002, ""type"": ""audio_features"", ""id"": ""58GSV5f6YqrgpWOpAku2Ic"", ""uri"": ""spotify:track:58GSV5f6YqrgpWOpAku2Ic"", ""track_href"": ""https://api.spotify.com/v1/tracks/58GSV5f6YqrgpWOpAku2Ic"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/58GSV5f6YqrgpWOpAku2Ic"", ""duration_ms"": 212256, ""time_signature"": 4}]",1669560469.312579
39,'The Rain','Little Quirks',0JLRbovJSwvjqh7wUyzPtc,215462,36,['folk-pop'],Happy Folk,"[{""danceability"": 0.351, ""energy"": 0.557, ""key"": 9, ""loudness"": -6.531, ""mode"": 1, ""speechiness"": 0.0313, ""acousticness"": 0.191, ""instrumentalness"": 0.00265, ""liveness"": 0.102, ""valence"": 0.189, ""tempo"": 97.479, ""type"": ""audio_features"", ""id"": ""0JLRbovJSwvjqh7wUyzPtc"", ""uri"": ""spotify:track:0JLRbovJSwvjqh7wUyzPtc"", ""track_href"": ""https://api.spotify.com/v1/tracks/0JLRbovJSwvjqh7wUyzPtc"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/0JLRbovJSwvjqh7wUyzPtc"", ""duration_ms"": 215462, ""time_signature"": 3}]",1669560469.121069
38,"'Welcome Home, Son'",'Radical Face',6HTVZeVQ9J6Uiq6tHESxU9,287634,69,"['indie folk', 'jacksonville indie', 'stomp and holler']",Happy Folk,"[{""danceability"": 0.587, ""energy"": 0.497, ""key"": 6, ""loudness"": -10.757, ""mode"": 1, ""speechiness"": 0.0307, ""acousticness"": 0.723, ""instrumentalness"": 0.782, ""liveness"": 0.142, ""valence"": 0.401, ""tempo"": 144.972, ""type"": ""audio_features"", ""id"": ""6HTVZeVQ9J6Uiq6tHESxU9"", ""uri"": ""spotify:track:6HTVZeVQ9J6Uiq6tHESxU9"", ""track_href"": ""https://api.spotify.com/v1/tracks/6HTVZeVQ9J6Uiq6tHESxU9"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/6HTVZeVQ9J6Uiq6tHESxU9"", ""duration_ms"": 287634, ""time_signature"": 3}]",1669560468.923831
37,'Get Down','Susto',1uWp3OTBE1pryDJ4igGD1q,151515,58,"['deep new americana', 'indie folk', 'new americana', 'south carolina indie', 'stomp and holler']",Happy Folk,"[{""danceability"": 0.603, ""energy"": 0.693, ""key"": 9, ""loudness"": -5.461, ""mode"": 1, ""speechiness"": 0.0356, ""acousticness"": 0.0163, ""instrumentalness"": 0.000115, ""liveness"": 0.123, ""valence"": 0.735, ""tempo"": 113.111, ""type"": ""audio_features"", ""id"": ""1uWp3OTBE1pryDJ4igGD1q"", ""uri"": ""spotify:track:1uWp3OTBE1pryDJ4igGD1q"", ""track_href"": ""https://api.spotify.com/v1/tracks/1uWp3OTBE1pryDJ4igGD1q"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/1uWp3OTBE1pryDJ4igGD1q"", ""duration_ms"": 151515, ""time_signature"": 4}]",1669560468.736783
36,'Believe','Caamp',0QFGZqqB1KDpOtyL3vXMXo,195106,59,"['indie folk', 'stomp and holler']",Happy Folk,"[{""danceability"": 0.516, ""energy"": 0.635, ""key"": 3, ""loudness"": -8.024, ""mode"": 1, ""speechiness"": 0.0347, ""acousticness"": 0.0324, ""instrumentalness"": 0.00187, ""liveness"": 0.0674, ""valence"": 0.704, ""tempo"": 150.067, ""type"": ""audio_features"", ""id"": ""0QFGZqqB1KDpOtyL3vXMXo"", ""uri"": ""spotify:track:0QFGZqqB1KDpOtyL3vXMXo"", ""track_href"": ""https://api.spotify.com/v1/tracks/0QFGZqqB1KDpOtyL3vXMXo"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/0QFGZqqB1KDpOtyL3vXMXo"", ""duration_ms"": 195107, ""time_signature"": 4}]",1669560468.539977
35,'When We Were Young','Falls',5OxWNIpnedq0bhdUhmNrJT,198600,44,"['australian americana', 'folk-pop']",Happy Folk,"[{""danceability"": 0.556, ""energy"": 0.763, ""key"": 5, ""loudness"": -4.937, ""mode"": 1, ""speechiness"": 0.0264, ""acousticness"": 0.0722, ""instrumentalness"": 7.15e-05, ""liveness"": 0.129, ""valence"": 0.604, ""tempo"": 105.03, ""type"": ""audio_features"", ""id"": ""5OxWNIpnedq0bhdUhmNrJT"", ""uri"": ""spotify:track:5OxWNIpnedq0bhdUhmNrJT"", ""track_href"": ""https://api.spotify.com/v1/tracks/5OxWNIpnedq0bhdUhmNrJT"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/5OxWNIpnedq0bhdUhmNrJT"", ""duration_ms"": 198600, ""time_signature"": 4}]",1669560468.346734
34,'Tomorrow','Waxahatchee',36q9e2bci1iIm9e1zlJ8y0,163760,40,"['alabama indie', 'art pop', 'bubblegrunge', 'chamber pop', 'folk', 'indie folk', 'indie pop', 'indie rock']",Happy Folk,"[{""danceability"": 0.602, ""energy"": 0.68, ""key"": 4, ""loudness"": -6.013, ""mode"": 1, ""speechiness"": 0.0349, ""acousticness"": 0.0469, ""instrumentalness"": 0.000301, ""liveness"": 0.0934, ""valence"": 0.498, ""tempo"": 118.948, ""type"": ""audio_features"", ""id"": ""36q9e2bci1iIm9e1zlJ8y0"", ""uri"": ""spotify:track:36q9e2bci1iIm9e1zlJ8y0"", ""track_href"": ""https://api.spotify.com/v1/tracks/36q9e2bci1iIm9e1zlJ8y0"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/36q9e2bci1iIm9e1zlJ8y0"", ""duration_ms"": 163760, ""time_signature"": 4}]",1669560468.149871
33,'Sweetest Thing','Allman Brown',696vpg0aBvBxpZAuasmg15,218502,56,"['acoustic pop', 'british singer-songwriter', 'indie folk']",Happy Folk,"[{""danceability"": 0.546, ""energy"": 0.411, ""key"": 2, ""loudness"": -9.308, ""mode"": 1, ""speechiness"": 0.0475, ""acousticness"": 0.701, ""instrumentalness"": 9.73e-05, ""liveness"": 0.0955, ""valence"": 0.528, ""tempo"": 79.785, ""type"": ""audio_features"", ""id"": ""696vpg0aBvBxpZAuasmg15"", ""uri"": ""spotify:track:696vpg0aBvBxpZAuasmg15"", ""track_href"": ""https://api.spotify.com/v1/tracks/696vpg0aBvBxpZAuasmg15"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/696vpg0aBvBxpZAuasmg15"", ""duration_ms"": 218502, ""time_signature"": 4}]",1669560467.948431
32,'People Need A Melody','The Head And The Heart',7vVtCG0LmChEV6NaIwALOh,252301,43,"['folk-pop', 'indie folk', 'seattle indie', 'stomp and holler']",Happy Folk,"[{""danceability"": 0.586, ""energy"": 0.54, ""key"": 0, ""loudness"": -5.761, ""mode"": 1, ""speechiness"": 0.0255, ""acousticness"": 0.192, ""instrumentalness"": 0, ""liveness"": 0.127, ""valence"": 0.162, ""tempo"": 82.156, ""type"": ""audio_features"", ""id"": ""7vVtCG0LmChEV6NaIwALOh"", ""uri"": ""spotify:track:7vVtCG0LmChEV6NaIwALOh"", ""track_href"": ""https://api.spotify.com/v1/tracks/7vVtCG0LmChEV6NaIwALOh"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/7vVtCG0LmChEV6NaIwALOh"", ""duration_ms"": 252302, ""time_signature"": 4}]",1669560467.759244
31,'Requiem','Blitzen Trapper',1H669K2zLp8ombaLNTCi96,213525,49,"['deep new americana', 'indie folk', 'modern folk rock', 'new americana', 'portland indie', 'roots rock', 'stomp and holler']",Happy Folk,"[{""danceability"": 0.609, ""energy"": 0.595, ""key"": 7, ""loudness"": -6.851, ""mode"": 1, ""speechiness"": 0.0233, ""acousticness"": 0.487, ""instrumentalness"": 1.81e-06, ""liveness"": 0.198, ""valence"": 0.581, ""tempo"": 84.959, ""type"": ""audio_features"", ""id"": ""1H669K2zLp8ombaLNTCi96"", ""uri"": ""spotify:track:1H669K2zLp8ombaLNTCi96"", ""track_href"": ""https://api.spotify.com/v1/tracks/1H669K2zLp8ombaLNTCi96"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/1H669K2zLp8ombaLNTCi96"", ""duration_ms"": 213526, ""time_signature"": 4}]",1669560467.572463
30,'Someone New','Hozier',22sS7JkzeVeq4vOPCB6Fbj,222813,66,"['irish singer-songwriter', 'pop']",Happy Folk,"[{""danceability"": 0.593, ""energy"": 0.539, ""key"": 7, ""loudness"": -5.946, ""mode"": 1, ""speechiness"": 0.0349, ""acousticness"": 0.407, ""instrumentalness"": 2.31e-06, ""liveness"": 0.286, ""valence"": 0.577, ""tempo"": 91.98, ""type"": ""audio_features"", ""id"": ""22sS7JkzeVeq4vOPCB6Fbj"", ""uri"": ""spotify:track:22sS7JkzeVeq4vOPCB6Fbj"", ""track_href"": ""https://api.spotify.com/v1/tracks/22sS7JkzeVeq4vOPCB6Fbj"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/22sS7JkzeVeq4vOPCB6Fbj"", ""duration_ms"": 222814, ""time_signature"": 4}]",1669560467.377071
29,'Grow into Love','Half Moon Run',52AthVA2opex8NcLSwtO8n,162106,52,"['canadian indie', 'indie folk', 'indie quebecois', 'quebec indie', 'stomp and holler']",Happy Folk,"[{""danceability"": 0.627, ""energy"": 0.532, ""key"": 7, ""loudness"": -8.915, ""mode"": 1, ""speechiness"": 0.0297, ""acousticness"": 0.278, ""instrumentalness"": 6.54e-05, ""liveness"": 0.113, ""valence"": 0.368, ""tempo"": 95.527, ""type"": ""audio_features"", ""id"": ""52AthVA2opex8NcLSwtO8n"", ""uri"": ""spotify:track:52AthVA2opex8NcLSwtO8n"", ""track_href"": ""https://api.spotify.com/v1/tracks/52AthVA2opex8NcLSwtO8n"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/52AthVA2opex8NcLSwtO8n"", ""duration_ms"": 162107, ""time_signature"": 3}]",1669560467.188062
28,'Almost Home','Keston Cobblers Club',4AsUAGWIMsZ7Xl5Hc1Fk4p,169177,45,[],Happy Folk,"[{""danceability"": 0.728, ""energy"": 0.356, ""key"": 8, ""loudness"": -11.106, ""mode"": 1, ""speechiness"": 0.0354, ""acousticness"": 0.744, ""instrumentalness"": 2.34e-06, ""liveness"": 0.148, ""valence"": 0.47, ""tempo"": 136.144, ""type"": ""audio_features"", ""id"": ""4AsUAGWIMsZ7Xl5Hc1Fk4p"", ""uri"": ""spotify:track:4AsUAGWIMsZ7Xl5Hc1Fk4p"", ""track_href"": ""https://api.spotify.com/v1/tracks/4AsUAGWIMsZ7Xl5Hc1Fk4p"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/4AsUAGWIMsZ7Xl5Hc1Fk4p"", ""duration_ms"": 169178, ""time_signature"": 4}]",1669560466.998529
27,'Empress','Morningsiders',4xWqRo8GPwMQ02LjiaX4D8,199742,60,"['folk-pop', 'indie folk', 'indiecoustica', 'pop rock', 'stomp and holler']",Happy Folk,"[{""danceability"": 0.705, ""energy"": 0.547, ""key"": 0, ""loudness"": -9.717, ""mode"": 1, ""speechiness"": 0.0293, ""acousticness"": 0.33, ""instrumentalness"": 0.00261, ""liveness"": 0.0824, ""valence"": 0.383, ""tempo"": 100.0, ""type"": ""audio_features"", ""id"": ""4xWqRo8GPwMQ02LjiaX4D8"", ""uri"": ""spotify:track:4xWqRo8GPwMQ02LjiaX4D8"", ""track_href"": ""https://api.spotify.com/v1/tracks/4xWqRo8GPwMQ02LjiaX4D8"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/4xWqRo8GPwMQ02LjiaX4D8"", ""duration_ms"": 199743, ""time_signature"": 5}]",1669560466.805113
26,'Start Right Now (feat. Laney Jones)','Young Pines',5AqNpVjueURnEaMDzIrUl8,194230,40,[],Happy Folk,"[{""danceability"": 0.787, ""energy"": 0.704, ""key"": 6, ""loudness"": -6.46, ""mode"": 1, ""speechiness"": 0.0499, ""acousticness"": 0.00463, ""instrumentalness"": 0.451, ""liveness"": 0.0543, ""valence"": 0.504, ""tempo"": 121.009, ""type"": ""audio_features"", ""id"": ""5AqNpVjueURnEaMDzIrUl8"", ""uri"": ""spotify:track:5AqNpVjueURnEaMDzIrUl8"", ""track_href"": ""https://api.spotify.com/v1/tracks/5AqNpVjueURnEaMDzIrUl8"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/5AqNpVjueURnEaMDzIrUl8"", ""duration_ms"": 194230, ""time_signature"": 4}]",1669560466.617484
25,'if you got a problem','Joy Oladokun',5811AoaSuIRKBy7X438LsJ,186786,41,"['black americana', 'indie folk', 'la pop', 'neo mellow']",Happy Folk,"[{""danceability"": 0.614, ""energy"": 0.485, ""key"": 11, ""loudness"": -6.771, ""mode"": 1, ""speechiness"": 0.0412, ""acousticness"": 0.286, ""instrumentalness"": 0, ""liveness"": 0.108, ""valence"": 0.368, ""tempo"": 153.908, ""type"": ""audio_features"", ""id"": ""5811AoaSuIRKBy7X438LsJ"", ""uri"": ""spotify:track:5811AoaSuIRKBy7X438LsJ"", ""track_href"": ""https://api.spotify.com/v1/tracks/5811AoaSuIRKBy7X438LsJ"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/5811AoaSuIRKBy7X438LsJ"", ""duration_ms"": 186787, ""time_signature"": 4}]",1669560466.432968
24,'Love Love Love','Avalanche City',4qQkhFKPnHw6w1ypMVxtob,192800,33,['nz folk'],Happy Folk,"[{""danceability"": 0.506, ""energy"": 0.539, ""key"": 6, ""loudness"": -5.129, ""mode"": 1, ""speechiness"": 0.0264, ""acousticness"": 0.311, ""instrumentalness"": 0, ""liveness"": 0.0958, ""valence"": 0.275, ""tempo"": 99.855, ""type"": ""audio_features"", ""id"": ""4qQkhFKPnHw6w1ypMVxtob"", ""uri"": ""spotify:track:4qQkhFKPnHw6w1ypMVxtob"", ""track_href"": ""https://api.spotify.com/v1/tracks/4qQkhFKPnHw6w1ypMVxtob"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/4qQkhFKPnHw6w1ypMVxtob"", ""duration_ms"": 192800, ""time_signature"": 4}]",1669560466.238754
23,'Soap','The Oh Hellos',3MNCE9NHhCLIuCcL5f2G7q,214820,35,"['folk-pop', 'indie pop', 'san marcos tx indie', 'shimmer pop', 'stomp and holler']",Happy Folk,"[{""danceability"": 0.346, ""energy"": 0.782, ""key"": 4, ""loudness"": -8.302, ""mode"": 1, ""speechiness"": 0.039, ""acousticness"": 0.00454, ""instrumentalness"": 1.1e-05, ""liveness"": 0.0832, ""valence"": 0.612, ""tempo"": 82.902, ""type"": ""audio_features"", ""id"": ""3MNCE9NHhCLIuCcL5f2G7q"", ""uri"": ""spotify:track:3MNCE9NHhCLIuCcL5f2G7q"", ""track_href"": ""https://api.spotify.com/v1/tracks/3MNCE9NHhCLIuCcL5f2G7q"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/3MNCE9NHhCLIuCcL5f2G7q"", ""duration_ms"": 214820, ""time_signature"": 4}]",1669560466.042646
22,'Lay by Me','firekid',5HUynLdprJzINndFXcidfu,192466,44,['folk-pop'],Happy Folk,"[{""danceability"": 0.696, ""energy"": 0.77, ""key"": 1, ""loudness"": -5.774, ""mode"": 1, ""speechiness"": 0.0556, ""acousticness"": 0.312, ""instrumentalness"": 0, ""liveness"": 0.0503, ""valence"": 0.494, ""tempo"": 128.053, ""type"": ""audio_features"", ""id"": ""5HUynLdprJzINndFXcidfu"", ""uri"": ""spotify:track:5HUynLdprJzINndFXcidfu"", ""track_href"": ""https://api.spotify.com/v1/tracks/5HUynLdprJzINndFXcidfu"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/5HUynLdprJzINndFXcidfu"", ""duration_ms"": 192467, ""time_signature"": 4}]",1669560465.851976
21,'Love Me Like You Used To','Lord Huron',0JfpIwZfcRwDzD6GRYzfKN,220737,58,"['indie folk', 'stomp and holler']",Happy Folk,"[{""danceability"": 0.507, ""energy"": 0.715, ""key"": 7, ""loudness"": -5.93, ""mode"": 0, ""speechiness"": 0.0267, ""acousticness"": 0.576, ""instrumentalness"": 0.00416, ""liveness"": 0.155, ""valence"": 0.793, ""tempo"": 76.01, ""type"": ""audio_features"", ""id"": ""0JfpIwZfcRwDzD6GRYzfKN"", ""uri"": ""spotify:track:0JfpIwZfcRwDzD6GRYzfKN"", ""track_href"": ""https://api.spotify.com/v1/tracks/0JfpIwZfcRwDzD6GRYzfKN"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/0JfpIwZfcRwDzD6GRYzfKN"", ""duration_ms"": 220738, ""time_signature"": 4}]",1669560465.651963
20,'pop the placebo','Elizabeth & the Catapult',0a8eRyWUFB5icN7tNRwgFr,250426,34,[],Happy Folk,"[{""danceability"": 0.557, ""energy"": 0.345, ""key"": 7, ""loudness"": -12.675, ""mode"": 0, ""speechiness"": 0.0249, ""acousticness"": 0.686, ""instrumentalness"": 0.000417, ""liveness"": 0.291, ""valence"": 0.52, ""tempo"": 99.942, ""type"": ""audio_features"", ""id"": ""0a8eRyWUFB5icN7tNRwgFr"", ""uri"": ""spotify:track:0a8eRyWUFB5icN7tNRwgFr"", ""track_href"": ""https://api.spotify.com/v1/tracks/0a8eRyWUFB5icN7tNRwgFr"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/0a8eRyWUFB5icN7tNRwgFr"", ""duration_ms"": 250427, ""time_signature"": 4}]",1669560465.465952
19,'In a Rocket','Beoga',20rNBpxzT4GrlSRXuweB4U,170490,40,"['celtic', 'irish dance', 'irish neo-traditional']",Happy Folk,"[{""danceability"": 0.488, ""energy"": 0.734, ""key"": 9, ""loudness"": -5.483, ""mode"": 1, ""speechiness"": 0.0413, ""acousticness"": 0.1, ""instrumentalness"": 5.49e-06, ""liveness"": 0.218, ""valence"": 0.509, ""tempo"": 85.949, ""type"": ""audio_features"", ""id"": ""20rNBpxzT4GrlSRXuweB4U"", ""uri"": ""spotify:track:20rNBpxzT4GrlSRXuweB4U"", ""track_href"": ""https://api.spotify.com/v1/tracks/20rNBpxzT4GrlSRXuweB4U"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/20rNBpxzT4GrlSRXuweB4U"", ""duration_ms"": 170490, ""time_signature"": 1}]",1669560465.281248
