,title,artist,id,duration,popularity,features,timestamp,created_at
20,'The A Team','Ed Sheeran',1VdZ0vKfR5jneCmWIUAMxK,258373,75,"{""danceability"": 0.642, ""energy"": 0.289, ""key"": 9, ""loudness"": -9.918, ""mode"": 1, ""speechiness"": 0.0367, ""acousticness"": 0.669, ""instrumentalness"": 0, ""liveness"": 0.18, ""valence"": 0.407, ""tempo"": 84.996, ""type"": ""audio_features"", ""id"": ""1VdZ0vKfR5jneCmWIUAMxK"", ""uri"": ""spotify:track:1VdZ0vKfR5jneCmWIUAMxK"", ""track_href"": ""https://api.spotify.com/v1/tracks/1VdZ0vKfR5jneCmWIUAMxK"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/1VdZ0vKfR5jneCmWIUAMxK"", ""duration_ms"": 258373, ""time_signature"": 4}",1666300575.735,1666347548.942062
19,'The A Team','Ed Sheeran',1VdZ0vKfR5jneCmWIUAMxK,258373,75,"{""danceability"": 0.642, ""energy"": 0.289, ""key"": 9, ""loudness"": -9.918, ""mode"": 1, ""speechiness"": 0.0367, ""acousticness"": 0.669, ""instrumentalness"": 0, ""liveness"": 0.18, ""valence"": 0.407, ""tempo"": 84.996, ""type"": ""audio_features"", ""id"": ""1VdZ0vKfR5jneCmWIUAMxK"", ""uri"": ""spotify:track:1VdZ0vKfR5jneCmWIUAMxK"", ""track_href"": ""https://api.spotify.com/v1/tracks/1VdZ0vKfR5jneCmWIUAMxK"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/1VdZ0vKfR5jneCmWIUAMxK"", ""duration_ms"": 258373, ""time_signature"": 4}",1666300834.643,1666347548.617163
18,'The A Team','Ed Sheeran',1VdZ0vKfR5jneCmWIUAMxK,258373,75,"{""danceability"": 0.642, ""energy"": 0.289, ""key"": 9, ""loudness"": -9.918, ""mode"": 1, ""speechiness"": 0.0367, ""acousticness"": 0.669, ""instrumentalness"": 0, ""liveness"": 0.18, ""valence"": 0.407, ""tempo"": 84.996, ""type"": ""audio_features"", ""id"": ""1VdZ0vKfR5jneCmWIUAMxK"", ""uri"": ""spotify:track:1VdZ0vKfR5jneCmWIUAMxK"", ""track_href"": ""https://api.spotify.com/v1/tracks/1VdZ0vKfR5jneCmWIUAMxK"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/1VdZ0vKfR5jneCmWIUAMxK"", ""duration_ms"": 258373, ""time_signature"": 4}",1666301093.657,1666347548.314163
17,'The A Team','Ed Sheeran',1VdZ0vKfR5jneCmWIUAMxK,258373,75,"{""danceability"": 0.642, ""energy"": 0.289, ""key"": 9, ""loudness"": -9.918, ""mode"": 1, ""speechiness"": 0.0367, ""acousticness"": 0.669, ""instrumentalness"": 0, ""liveness"": 0.18, ""valence"": 0.407, ""tempo"": 84.996, ""type"": ""audio_features"", ""id"": ""1VdZ0vKfR5jneCmWIUAMxK"", ""uri"": ""spotify:track:1VdZ0vKfR5jneCmWIUAMxK"", ""track_href"": ""https://api.spotify.com/v1/tracks/1VdZ0vKfR5jneCmWIUAMxK"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/1VdZ0vKfR5jneCmWIUAMxK"", ""duration_ms"": 258373, ""time_signature"": 4}",1666301352.543,1666347548.003164
16,'The A Team','Ed Sheeran',1VdZ0vKfR5jneCmWIUAMxK,258373,75,"{""danceability"": 0.642, ""energy"": 0.289, ""key"": 9, ""loudness"": -9.918, ""mode"": 1, ""speechiness"": 0.0367, ""acousticness"": 0.669, ""instrumentalness"": 0, ""liveness"": 0.18, ""valence"": 0.407, ""tempo"": 84.996, ""type"": ""audio_features"", ""id"": ""1VdZ0vKfR5jneCmWIUAMxK"", ""uri"": ""spotify:track:1VdZ0vKfR5jneCmWIUAMxK"", ""track_href"": ""https://api.spotify.com/v1/tracks/1VdZ0vKfR5jneCmWIUAMxK"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/1VdZ0vKfR5jneCmWIUAMxK"", ""duration_ms"": 258373, ""time_signature"": 4}",1666301611.436,1666347547.701779
15,'The A Team','Ed Sheeran',1VdZ0vKfR5jneCmWIUAMxK,258373,75,"{""danceability"": 0.642, ""energy"": 0.289, ""key"": 9, ""loudness"": -9.918, ""mode"": 1, ""speechiness"": 0.0367, ""acousticness"": 0.669, ""instrumentalness"": 0, ""liveness"": 0.18, ""valence"": 0.407, ""tempo"": 84.996, ""type"": ""audio_features"", ""id"": ""1VdZ0vKfR5jneCmWIUAMxK"", ""uri"": ""spotify:track:1VdZ0vKfR5jneCmWIUAMxK"", ""track_href"": ""https://api.spotify.com/v1/tracks/1VdZ0vKfR5jneCmWIUAMxK"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/1VdZ0vKfR5jneCmWIUAMxK"", ""duration_ms"": 258373, ""time_signature"": 4}",1666301870.074,1666347547.402776
14,'The A Team','Ed Sheeran',1VdZ0vKfR5jneCmWIUAMxK,258373,75,"{""danceability"": 0.642, ""energy"": 0.289, ""key"": 9, ""loudness"": -9.918, ""mode"": 1, ""speechiness"": 0.0367, ""acousticness"": 0.669, ""instrumentalness"": 0, ""liveness"": 0.18, ""valence"": 0.407, ""tempo"": 84.996, ""type"": ""audio_features"", ""id"": ""1VdZ0vKfR5jneCmWIUAMxK"", ""uri"": ""spotify:track:1VdZ0vKfR5jneCmWIUAMxK"", ""track_href"": ""https://api.spotify.com/v1/tracks/1VdZ0vKfR5jneCmWIUAMxK"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/1VdZ0vKfR5jneCmWIUAMxK"", ""duration_ms"": 258373, ""time_signature"": 4}",1666302129.214,1666347547.083167
13,'The A Team','Ed Sheeran',1VdZ0vKfR5jneCmWIUAMxK,258373,75,"{""danceability"": 0.642, ""energy"": 0.289, ""key"": 9, ""loudness"": -9.918, ""mode"": 1, ""speechiness"": 0.0367, ""acousticness"": 0.669, ""instrumentalness"": 0, ""liveness"": 0.18, ""valence"": 0.407, ""tempo"": 84.996, ""type"": ""audio_features"", ""id"": ""1VdZ0vKfR5jneCmWIUAMxK"", ""uri"": ""spotify:track:1VdZ0vKfR5jneCmWIUAMxK"", ""track_href"": ""https://api.spotify.com/v1/tracks/1VdZ0vKfR5jneCmWIUAMxK"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/1VdZ0vKfR5jneCmWIUAMxK"", ""duration_ms"": 258373, ""time_signature"": 4}",1666302388.025,1666347546.779523
12,'The A Team','Ed Sheeran',1VdZ0vKfR5jneCmWIUAMxK,258373,75,"{""danceability"": 0.642, ""energy"": 0.289, ""key"": 9, ""loudness"": -9.918, ""mode"": 1, ""speechiness"": 0.0367, ""acousticness"": 0.669, ""instrumentalness"": 0, ""liveness"": 0.18, ""valence"": 0.407, ""tempo"": 84.996, ""type"": ""audio_features"", ""id"": ""1VdZ0vKfR5jneCmWIUAMxK"", ""uri"": ""spotify:track:1VdZ0vKfR5jneCmWIUAMxK"", ""track_href"": ""https://api.spotify.com/v1/tracks/1VdZ0vKfR5jneCmWIUAMxK"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/1VdZ0vKfR5jneCmWIUAMxK"", ""duration_ms"": 258373, ""time_signature"": 4}",1666302646.886,1666347546.481498
11,'The A Team','Ed Sheeran',1VdZ0vKfR5jneCmWIUAMxK,258373,75,"{""danceability"": 0.642, ""energy"": 0.289, ""key"": 9, ""loudness"": -9.918, ""mode"": 1, ""speechiness"": 0.0367, ""acousticness"": 0.669, ""instrumentalness"": 0, ""liveness"": 0.18, ""valence"": 0.407, ""tempo"": 84.996, ""type"": ""audio_features"", ""id"": ""1VdZ0vKfR5jneCmWIUAMxK"", ""uri"": ""spotify:track:1VdZ0vKfR5jneCmWIUAMxK"", ""track_href"": ""https://api.spotify.com/v1/tracks/1VdZ0vKfR5jneCmWIUAMxK"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/1VdZ0vKfR5jneCmWIUAMxK"", ""duration_ms"": 258373, ""time_signature"": 4}",1666302866.098,1666347546.177181
10,'Head In The Clouds','Hayd',3CeKc83EsgRPItgvlDHo5B,184559,71,"{""danceability"": 0.778, ""energy"": 0.134, ""key"": 4, ""loudness"": -17.927, ""mode"": 1, ""speechiness"": 0.0506, ""acousticness"": 0.967, ""instrumentalness"": 0.00352, ""liveness"": 0.0936, ""valence"": 0.287, ""tempo"": 116.078, ""type"": ""audio_features"", ""id"": ""3CeKc83EsgRPItgvlDHo5B"", ""uri"": ""spotify:track:3CeKc83EsgRPItgvlDHo5B"", ""track_href"": ""https://api.spotify.com/v1/tracks/3CeKc83EsgRPItgvlDHo5B"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/3CeKc83EsgRPItgvlDHo5B"", ""duration_ms"": 184559, ""time_signature"": 4}",1666303493.153,1666347545.87112
9,'Head In The Clouds','Hayd',3CeKc83EsgRPItgvlDHo5B,184559,71,"{""danceability"": 0.778, ""energy"": 0.134, ""key"": 4, ""loudness"": -17.927, ""mode"": 1, ""speechiness"": 0.0506, ""acousticness"": 0.967, ""instrumentalness"": 0.00352, ""liveness"": 0.0936, ""valence"": 0.287, ""tempo"": 116.078, ""type"": ""audio_features"", ""id"": ""3CeKc83EsgRPItgvlDHo5B"", ""uri"": ""spotify:track:3CeKc83EsgRPItgvlDHo5B"", ""track_href"": ""https://api.spotify.com/v1/tracks/3CeKc83EsgRPItgvlDHo5B"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/3CeKc83EsgRPItgvlDHo5B"", ""duration_ms"": 184559, ""time_signature"": 4}",1666303677.804,1666347545.571102
8,'Head In The Clouds','Hayd',3CeKc83EsgRPItgvlDHo5B,184559,71,"{""danceability"": 0.778, ""energy"": 0.134, ""key"": 4, ""loudness"": -17.927, ""mode"": 1, ""speechiness"": 0.0506, ""acousticness"": 0.967, ""instrumentalness"": 0.00352, ""liveness"": 0.0936, ""valence"": 0.287, ""tempo"": 116.078, ""type"": ""audio_features"", ""id"": ""3CeKc83EsgRPItgvlDHo5B"", ""uri"": ""spotify:track:3CeKc83EsgRPItgvlDHo5B"", ""track_href"": ""https://api.spotify.com/v1/tracks/3CeKc83EsgRPItgvlDHo5B"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/3CeKc83EsgRPItgvlDHo5B"", ""duration_ms"": 184559, ""time_signature"": 4}",1666303862.97,1666347545.268101
7,'Head In The Clouds','Hayd',3CeKc83EsgRPItgvlDHo5B,184559,71,"{""danceability"": 0.778, ""energy"": 0.134, ""key"": 4, ""loudness"": -17.927, ""mode"": 1, ""speechiness"": 0.0506, ""acousticness"": 0.967, ""instrumentalness"": 0.00352, ""liveness"": 0.0936, ""valence"": 0.287, ""tempo"": 116.078, ""type"": ""audio_features"", ""id"": ""3CeKc83EsgRPItgvlDHo5B"", ""uri"": ""spotify:track:3CeKc83EsgRPItgvlDHo5B"", ""track_href"": ""https://api.spotify.com/v1/tracks/3CeKc83EsgRPItgvlDHo5B"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/3CeKc83EsgRPItgvlDHo5B"", ""duration_ms"": 184559, ""time_signature"": 4}",1666304048.079,1666347544.959104
6,'Head In The Clouds','Hayd',3CeKc83EsgRPItgvlDHo5B,184559,71,"{""danceability"": 0.778, ""energy"": 0.134, ""key"": 4, ""loudness"": -17.927, ""mode"": 1, ""speechiness"": 0.0506, ""acousticness"": 0.967, ""instrumentalness"": 0.00352, ""liveness"": 0.0936, ""valence"": 0.287, ""tempo"": 116.078, ""type"": ""audio_features"", ""id"": ""3CeKc83EsgRPItgvlDHo5B"", ""uri"": ""spotify:track:3CeKc83EsgRPItgvlDHo5B"", ""track_href"": ""https://api.spotify.com/v1/tracks/3CeKc83EsgRPItgvlDHo5B"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/3CeKc83EsgRPItgvlDHo5B"", ""duration_ms"": 184559, ""time_signature"": 4}",1666304232.805,1666347544.651959
5,'Head In The Clouds','Hayd',3CeKc83EsgRPItgvlDHo5B,184559,71,"{""danceability"": 0.778, ""energy"": 0.134, ""key"": 4, ""loudness"": -17.927, ""mode"": 1, ""speechiness"": 0.0506, ""acousticness"": 0.967, ""instrumentalness"": 0.00352, ""liveness"": 0.0936, ""valence"": 0.287, ""tempo"": 116.078, ""type"": ""audio_features"", ""id"": ""3CeKc83EsgRPItgvlDHo5B"", ""uri"": ""spotify:track:3CeKc83EsgRPItgvlDHo5B"", ""track_href"": ""https://api.spotify.com/v1/tracks/3CeKc83EsgRPItgvlDHo5B"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/3CeKc83EsgRPItgvlDHo5B"", ""duration_ms"": 184559, ""time_signature"": 4}",1666304418.155,1666347544.342929
4,'Head In The Clouds','Hayd',3CeKc83EsgRPItgvlDHo5B,184559,71,"{""danceability"": 0.778, ""energy"": 0.134, ""key"": 4, ""loudness"": -17.927, ""mode"": 1, ""speechiness"": 0.0506, ""acousticness"": 0.967, ""instrumentalness"": 0.00352, ""liveness"": 0.0936, ""valence"": 0.287, ""tempo"": 116.078, ""type"": ""audio_features"", ""id"": ""3CeKc83EsgRPItgvlDHo5B"", ""uri"": ""spotify:track:3CeKc83EsgRPItgvlDHo5B"", ""track_href"": ""https://api.spotify.com/v1/tracks/3CeKc83EsgRPItgvlDHo5B"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/3CeKc83EsgRPItgvlDHo5B"", ""duration_ms"": 184559, ""time_signature"": 4}",1666304602.645,1666347544.035401
3,'Head In The Clouds','Hayd',3CeKc83EsgRPItgvlDHo5B,184559,71,"{""danceability"": 0.778, ""energy"": 0.134, ""key"": 4, ""loudness"": -17.927, ""mode"": 1, ""speechiness"": 0.0506, ""acousticness"": 0.967, ""instrumentalness"": 0.00352, ""liveness"": 0.0936, ""valence"": 0.287, ""tempo"": 116.078, ""type"": ""audio_features"", ""id"": ""3CeKc83EsgRPItgvlDHo5B"", ""uri"": ""spotify:track:3CeKc83EsgRPItgvlDHo5B"", ""track_href"": ""https://api.spotify.com/v1/tracks/3CeKc83EsgRPItgvlDHo5B"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/3CeKc83EsgRPItgvlDHo5B"", ""duration_ms"": 184559, ""time_signature"": 4}",1666304787.39,1666347543.72539
2,'Head In The Clouds','Hayd',3CeKc83EsgRPItgvlDHo5B,184559,71,"{""danceability"": 0.778, ""energy"": 0.134, ""key"": 4, ""loudness"": -17.927, ""mode"": 1, ""speechiness"": 0.0506, ""acousticness"": 0.967, ""instrumentalness"": 0.00352, ""liveness"": 0.0936, ""valence"": 0.287, ""tempo"": 116.078, ""type"": ""audio_features"", ""id"": ""3CeKc83EsgRPItgvlDHo5B"", ""uri"": ""spotify:track:3CeKc83EsgRPItgvlDHo5B"", ""track_href"": ""https://api.spotify.com/v1/tracks/3CeKc83EsgRPItgvlDHo5B"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/3CeKc83EsgRPItgvlDHo5B"", ""duration_ms"": 184559, ""time_signature"": 4}",1666304973.309,1666347543.390849
1,'Head In The Clouds','Hayd',3CeKc83EsgRPItgvlDHo5B,184559,71,"{""danceability"": 0.778, ""energy"": 0.134, ""key"": 4, ""loudness"": -17.927, ""mode"": 1, ""speechiness"": 0.0506, ""acousticness"": 0.967, ""instrumentalness"": 0.00352, ""liveness"": 0.0936, ""valence"": 0.287, ""tempo"": 116.078, ""type"": ""audio_features"", ""id"": ""3CeKc83EsgRPItgvlDHo5B"", ""uri"": ""spotify:track:3CeKc83EsgRPItgvlDHo5B"", ""track_href"": ""https://api.spotify.com/v1/tracks/3CeKc83EsgRPItgvlDHo5B"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/3CeKc83EsgRPItgvlDHo5B"", ""duration_ms"": 184559, ""time_signature"": 4}",1666305158.525,1666347543.077415
0,'Head In The Clouds','Hayd',3CeKc83EsgRPItgvlDHo5B,184559,71,"{""danceability"": 0.778, ""energy"": 0.134, ""key"": 4, ""loudness"": -17.927, ""mode"": 1, ""speechiness"": 0.0506, ""acousticness"": 0.967, ""instrumentalness"": 0.00352, ""liveness"": 0.0936, ""valence"": 0.287, ""tempo"": 116.078, ""type"": ""audio_features"", ""id"": ""3CeKc83EsgRPItgvlDHo5B"", ""uri"": ""spotify:track:3CeKc83EsgRPItgvlDHo5B"", ""track_href"": ""https://api.spotify.com/v1/tracks/3CeKc83EsgRPItgvlDHo5B"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/3CeKc83EsgRPItgvlDHo5B"", ""duration_ms"": 184559, ""time_signature"": 4}",1666305194.573,1666347542.737126
49,'Left and Right (Feat. Jung Kook of BTS)','Charlie Puth',0mBP9X2gPCuapvpZ7TGDk3,154486,91,"{""danceability"": 0.881, ""energy"": 0.592, ""key"": 2, ""loudness"": -4.898, ""mode"": 1, ""speechiness"": 0.0324, ""acousticness"": 0.619, ""instrumentalness"": 1.32e-05, ""liveness"": 0.0901, ""valence"": 0.719, ""tempo"": 101.058, ""type"": ""audio_features"", ""id"": ""0mBP9X2gPCuapvpZ7TGDk3"", ""uri"": ""spotify:track:0mBP9X2gPCuapvpZ7TGDk3"", ""track_href"": ""https://api.spotify.com/v1/tracks/0mBP9X2gPCuapvpZ7TGDk3"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/0mBP9X2gPCuapvpZ7TGDk3"", ""duration_ms"": 154487, ""time_signature"": 4}",1666481943.698,1666521272.449387
48,'Left and Right (Feat. Jung Kook of BTS)','Charlie Puth',0mBP9X2gPCuapvpZ7TGDk3,154486,91,"{""danceability"": 0.881, ""energy"": 0.592, ""key"": 2, ""loudness"": -4.898, ""mode"": 1, ""speechiness"": 0.0324, ""acousticness"": 0.619, ""instrumentalness"": 1.32e-05, ""liveness"": 0.0901, ""valence"": 0.719, ""tempo"": 101.058, ""type"": ""audio_features"", ""id"": ""0mBP9X2gPCuapvpZ7TGDk3"", ""uri"": ""spotify:track:0mBP9X2gPCuapvpZ7TGDk3"", ""track_href"": ""https://api.spotify.com/v1/tracks/0mBP9X2gPCuapvpZ7TGDk3"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/0mBP9X2gPCuapvpZ7TGDk3"", ""duration_ms"": 154487, ""time_signature"": 4}",1666483546.022,1666521272.140587
47,'Left and Right (Feat. Jung Kook of BTS)','Charlie Puth',0mBP9X2gPCuapvpZ7TGDk3,154486,91,"{""danceability"": 0.881, ""energy"": 0.592, ""key"": 2, ""loudness"": -4.898, ""mode"": 1, ""speechiness"": 0.0324, ""acousticness"": 0.619, ""instrumentalness"": 1.32e-05, ""liveness"": 0.0901, ""valence"": 0.719, ""tempo"": 101.058, ""type"": ""audio_features"", ""id"": ""0mBP9X2gPCuapvpZ7TGDk3"", ""uri"": ""spotify:track:0mBP9X2gPCuapvpZ7TGDk3"", ""track_href"": ""https://api.spotify.com/v1/tracks/0mBP9X2gPCuapvpZ7TGDk3"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/0mBP9X2gPCuapvpZ7TGDk3"", ""duration_ms"": 154487, ""time_signature"": 4}",1666483701.007,1666521271.837275
46,'Left and Right (Feat. Jung Kook of BTS)','Charlie Puth',0mBP9X2gPCuapvpZ7TGDk3,154486,91,"{""danceability"": 0.881, ""energy"": 0.592, ""key"": 2, ""loudness"": -4.898, ""mode"": 1, ""speechiness"": 0.0324, ""acousticness"": 0.619, ""instrumentalness"": 1.32e-05, ""liveness"": 0.0901, ""valence"": 0.719, ""tempo"": 101.058, ""type"": ""audio_features"", ""id"": ""0mBP9X2gPCuapvpZ7TGDk3"", ""uri"": ""spotify:track:0mBP9X2gPCuapvpZ7TGDk3"", ""track_href"": ""https://api.spotify.com/v1/tracks/0mBP9X2gPCuapvpZ7TGDk3"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/0mBP9X2gPCuapvpZ7TGDk3"", ""duration_ms"": 154487, ""time_signature"": 4}",1666483856.025,1666521271.513275
45,'Left and Right (Feat. Jung Kook of BTS)','Charlie Puth',0mBP9X2gPCuapvpZ7TGDk3,154486,91,"{""danceability"": 0.881, ""energy"": 0.592, ""key"": 2, ""loudness"": -4.898, ""mode"": 1, ""speechiness"": 0.0324, ""acousticness"": 0.619, ""instrumentalness"": 1.32e-05, ""liveness"": 0.0901, ""valence"": 0.719, ""tempo"": 101.058, ""type"": ""audio_features"", ""id"": ""0mBP9X2gPCuapvpZ7TGDk3"", ""uri"": ""spotify:track:0mBP9X2gPCuapvpZ7TGDk3"", ""track_href"": ""https://api.spotify.com/v1/tracks/0mBP9X2gPCuapvpZ7TGDk3"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/0mBP9X2gPCuapvpZ7TGDk3"", ""duration_ms"": 154487, ""time_signature"": 4}",1666484010.986,1666521271.194722
44,'Left and Right (Feat. Jung Kook of BTS)','Charlie Puth',0mBP9X2gPCuapvpZ7TGDk3,154486,91,"{""danceability"": 0.881, ""energy"": 0.592, ""key"": 2, ""loudness"": -4.898, ""mode"": 1, ""speechiness"": 0.0324, ""acousticness"": 0.619, ""instrumentalness"": 1.32e-05, ""liveness"": 0.0901, ""valence"": 0.719, ""tempo"": 101.058, ""type"": ""audio_features"", ""id"": ""0mBP9X2gPCuapvpZ7TGDk3"", ""uri"": ""spotify:track:0mBP9X2gPCuapvpZ7TGDk3"", ""track_href"": ""https://api.spotify.com/v1/tracks/0mBP9X2gPCuapvpZ7TGDk3"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/0mBP9X2gPCuapvpZ7TGDk3"", ""duration_ms"": 154487, ""time_signature"": 4}",1666484178.952,1666521270.899723
43,'Left and Right (Feat. Jung Kook of BTS)','Charlie Puth',0mBP9X2gPCuapvpZ7TGDk3,154486,91,"{""danceability"": 0.881, ""energy"": 0.592, ""key"": 2, ""loudness"": -4.898, ""mode"": 1, ""speechiness"": 0.0324, ""acousticness"": 0.619, ""instrumentalness"": 1.32e-05, ""liveness"": 0.0901, ""valence"": 0.719, ""tempo"": 101.058, ""type"": ""audio_features"", ""id"": ""0mBP9X2gPCuapvpZ7TGDk3"", ""uri"": ""spotify:track:0mBP9X2gPCuapvpZ7TGDk3"", ""track_href"": ""https://api.spotify.com/v1/tracks/0mBP9X2gPCuapvpZ7TGDk3"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/0mBP9X2gPCuapvpZ7TGDk3"", ""duration_ms"": 154487, ""time_signature"": 4}",1666484403.803,1666521270.59415
42,'Left and Right (Feat. Jung Kook of BTS)','Charlie Puth',0mBP9X2gPCuapvpZ7TGDk3,154486,91,"{""danceability"": 0.881, ""energy"": 0.592, ""key"": 2, ""loudness"": -4.898, ""mode"": 1, ""speechiness"": 0.0324, ""acousticness"": 0.619, ""instrumentalness"": 1.32e-05, ""liveness"": 0.0901, ""valence"": 0.719, ""tempo"": 101.058, ""type"": ""audio_features"", ""id"": ""0mBP9X2gPCuapvpZ7TGDk3"", ""uri"": ""spotify:track:0mBP9X2gPCuapvpZ7TGDk3"", ""track_href"": ""https://api.spotify.com/v1/tracks/0mBP9X2gPCuapvpZ7TGDk3"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/0mBP9X2gPCuapvpZ7TGDk3"", ""duration_ms"": 154487, ""time_signature"": 4}",1666484686.164,1666521270.29715
41,'Left and Right (Feat. Jung Kook of BTS)','Charlie Puth',0mBP9X2gPCuapvpZ7TGDk3,154486,91,"{""danceability"": 0.881, ""energy"": 0.592, ""key"": 2, ""loudness"": -4.898, ""mode"": 1, ""speechiness"": 0.0324, ""acousticness"": 0.619, ""instrumentalness"": 1.32e-05, ""liveness"": 0.0901, ""valence"": 0.719, ""tempo"": 101.058, ""type"": ""audio_features"", ""id"": ""0mBP9X2gPCuapvpZ7TGDk3"", ""uri"": ""spotify:track:0mBP9X2gPCuapvpZ7TGDk3"", ""track_href"": ""https://api.spotify.com/v1/tracks/0mBP9X2gPCuapvpZ7TGDk3"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/0mBP9X2gPCuapvpZ7TGDk3"", ""duration_ms"": 154487, ""time_signature"": 4}",1666485046.783,1666521269.994612
40,'Left and Right (Feat. Jung Kook of BTS)','Charlie Puth',0mBP9X2gPCuapvpZ7TGDk3,154486,91,"{""danceability"": 0.881, ""energy"": 0.592, ""key"": 2, ""loudness"": -4.898, ""mode"": 1, ""speechiness"": 0.0324, ""acousticness"": 0.619, ""instrumentalness"": 1.32e-05, ""liveness"": 0.0901, ""valence"": 0.719, ""tempo"": 101.058, ""type"": ""audio_features"", ""id"": ""0mBP9X2gPCuapvpZ7TGDk3"", ""uri"": ""spotify:track:0mBP9X2gPCuapvpZ7TGDk3"", ""track_href"": ""https://api.spotify.com/v1/tracks/0mBP9X2gPCuapvpZ7TGDk3"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/0mBP9X2gPCuapvpZ7TGDk3"", ""duration_ms"": 154487, ""time_signature"": 4}",1666485201.703,1666521269.678902
39,'Left and Right (Feat. Jung Kook of BTS)','Charlie Puth',0mBP9X2gPCuapvpZ7TGDk3,154486,91,"{""danceability"": 0.881, ""energy"": 0.592, ""key"": 2, ""loudness"": -4.898, ""mode"": 1, ""speechiness"": 0.0324, ""acousticness"": 0.619, ""instrumentalness"": 1.32e-05, ""liveness"": 0.0901, ""valence"": 0.719, ""tempo"": 101.058, ""type"": ""audio_features"", ""id"": ""0mBP9X2gPCuapvpZ7TGDk3"", ""uri"": ""spotify:track:0mBP9X2gPCuapvpZ7TGDk3"", ""track_href"": ""https://api.spotify.com/v1/tracks/0mBP9X2gPCuapvpZ7TGDk3"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/0mBP9X2gPCuapvpZ7TGDk3"", ""duration_ms"": 154487, ""time_signature"": 4}",1666485356.782,1666521269.361303
38,'Left and Right (Feat. Jung Kook of BTS)','Charlie Puth',0mBP9X2gPCuapvpZ7TGDk3,154486,91,"{""danceability"": 0.881, ""energy"": 0.592, ""key"": 2, ""loudness"": -4.898, ""mode"": 1, ""speechiness"": 0.0324, ""acousticness"": 0.619, ""instrumentalness"": 1.32e-05, ""liveness"": 0.0901, ""valence"": 0.719, ""tempo"": 101.058, ""type"": ""audio_features"", ""id"": ""0mBP9X2gPCuapvpZ7TGDk3"", ""uri"": ""spotify:track:0mBP9X2gPCuapvpZ7TGDk3"", ""track_href"": ""https://api.spotify.com/v1/tracks/0mBP9X2gPCuapvpZ7TGDk3"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/0mBP9X2gPCuapvpZ7TGDk3"", ""duration_ms"": 154487, ""time_signature"": 4}",1666485511.787,1666521269.03713
